country,year,consumption_growth,fdi_pct_gdp,gdp_growth,gni_per_capita,inflation_pct,internet_users_pct,investment_pct_gdp,population,urbanization_pct
Indonesia,2019,5.16069921057434,2.23336204282241,5.01928768046282,4020.0,3.03058460941661,47.6906489788375,33.7801423773995,272489381.0,55.7382049560547
Indonesia,2020,-2.66609987603441,1.81058402027127,-2.06551182934165,3850.0,1.91983527270793,53.72649449,32.3434120537481,274814866.0,56.2785287648768
Indonesia,2021,2.00563849274586,1.7878556314554,3.70288562827751,4130.0,1.56007882983334,62.10447842,31.4488724858485,276758053.0,56.8761702464027
Indonesia,2022,4.95554987838472,1.87264100861425,5.30719722664799,4520.0,4.20946463714784,66.48461277,29.7453138212259,278830529.0,57.4934704226599
Indonesia,2023,4.94314697203188,1.57116966408747,5.04883117855516,4810.0,3.66938654859761,69.20836554,30.3426390629498,281190067.0,58.1179353397878
Indonesia,2024,5.11085982428132,1.73855290316368,5.03257477088519,4920.0,2.18151273615189,72.78075544,31.396316156558,283487931.0,58.7509635387997
Laos,2000,,1.95760389973722,5.79878232861959,280.0,25.0846414281315,0.111044032290124,13.41565795568,5431212.0,22.1840964350091
Laos,2001,19.3877677920869,1.35157901983042,5.75141287983195,300.0,7.81180794783471,0.181664460654566,13.5436071724261,5521482.0,23.3728884682287
Laos,2002,-1.19884815832779,0.253176893420544,5.91874368370564,310.0,10.6313446323333,0.267899241309349,29.0404231808259,5610889.0,24.5247834668291
Laos,2003,15.0742136153709,0.962969691363706,6.06700230344272,330.0,15.4893529233525,0.333912466428616,27.7715216255189,5697945.0,25.5945881340707
Laos,2004,10.6045456923067,0.714895049062071,6.35769548008234,380.0,10.4622667314208,0.361434490258043,31.754243509919,5781626.0,26.5371091732139
Laos,2005,6.85652011686328,1.01332132437858,7.10756836811267,450.0,7.16541759946639,0.850399971,34.0580868030095,5869523.0,27.3224977292697
Laos,2006,4.64225053884182,5.42138961728604,8.61926620832807,500.0,6.54559439052787,1.16989994,30.0695410386414,5963200.0,28.0378756242097
Laos,2007,0.502665440784995,7.66062749777557,7.59682880054878,600.0,4.66197269469701,1.64,32.312243033777,6056236.0,28.7343050001346
Laos,2008,17.0588337837966,4.18200303606929,7.82490276337012,740.0,7.62880887577516,3.55,31.68198579384,6148969.0,29.4034348148069
Laos,2009,4.2142490338378,5.45905949594973,7.50177491225853,880.0,0.141187674980385,6.0,33.9384705525426,6241642.0,30.0420311503825
